date,field,channel,min,max,mean,std,median,q1,q3,nonzero_count,zero_count
20220916,normalized_tensor,3,-0.19077526032924652,30.518678665161133,1.2762065182414517e-08,0.9999998807907104,-0.19077526032924652,-0.19077526032924652,-0.19077526032924652,394560,0
20220916,normalized_tensor,4,-0.32353952527046204,5.757019996643066,2.548545730007845e-08,1.0,-0.32353952527046204,-0.32353952527046204,-0.32353952527046204,394560,0
20220916,normalized_tensor,5,-0.07363705337047577,20.820293426513672,-2.5910860124156443e-09,0.9999998807907104,-0.07363705337047577,-0.07363705337047577,-0.07363705337047577,394560,0
20220916,normalized_tensor,6,-0.13467586040496826,12.634536743164062,-1.1756569051613042e-08,0.9999999403953552,-0.13467586040496826,-0.13467586040496826,-0.13467586040496826,394560,0
20220916,normalized_tensor,7,-0.07865997403860092,20.239948272705078,-1.8553334868443017e-08,0.9999999403953552,-0.07865997403860092,-0.07865997403860092,-0.07865997403860092,394560,0
20220926,input_tensor,0,0.0,313.0,4.000514507293701,10.724888801574707,0.0,0.0,3.0,135579,258981
20220926,input_tensor,1,0.0,17.0,0.18066707253456116,0.6562432646751404,0.0,0.0,0.0,43103,351457
20220926,input_tensor,2,0.0,157.0,0.681176483631134,2.3407437801361084,0.0,0.0,0.0,84432,310128
20220926,input_tensor,3,0.0,22.0,0.1405920535326004,0.560825526714325,0.0,0.0,0.0,35374,359186
20220926,input_tensor,4,0.0,25.162593841552734,1.994107961654663,4.742765426635742,0.0,0.0,0.0,75613,318947
20220926,input_tensor,5,0.0,19.434627532958984,0.140768364071846,1.3247075080871582,0.0,0.0,0.0,6461,388099
20220926,input_tensor,6,0.0,21.88634490966797,0.44202548265457153,2.3230555057525635,0.0,0.0,0.0,19821,374739
20220926,input_tensor,7,0.0,21.681764602661133,0.1490950733423233,1.3946062326431274,0.0,0.0,0.0,6133,388427
20220926,normalized_tensor,0,-0.3730122148990631,28.811439514160156,-1.5275805509418205e-08,1.0,-0.3730122148990631,-0.3730122148990631,-0.09328903257846832,394560,0
20220926,normalized_tensor,1,-0.27530503273010254,25.62972068786621,3.809283111166906e-09,1.0,-0.27530503273010254,-0.27530503273010254,-0.27530503273010254,394560,0
20220926,normalized_tensor,2,-0.2910085618495941,66.78168487548828,2.1183094389698454e-08,1.0000001192092896,-0.2910085618495941,-0.2910085618495941,-0.2910085618495941,394560,0
20220926,normalized_tensor,3,-0.25068768858909607,38.97719955444336,1.187258735768637e-08,0.9999998807907104,-0.25068768858909607,-0.25068768858909607,-0.25068768858909607,394560,0
20220926,normalized_tensor,4,-0.4204525947570801,4.885015964508057,-3.963974748444343e-08,1.0000001192092896,-0.4204525947570801,-0.4204525947570801,-0.4204525947570801,394560,0
20220926,normalized_tensor,5,-0.10626373440027237,14.564618110656738,-2.2468968907674025e-08,0.9999998807907104,-0.10626373440027237,-0.10626373440027237,-0.10626373440027237,394560,0
20220926,normalized_tensor,6,-0.19027762115001678,9.231082916259766,4.1147991680645646e-08,1.0,-0.19027762115001678,-0.19027762115001678,-0.19027762115001678,394560,0
20220926,normalized_tensor,7,-0.10690836608409882,15.439963340759277,-1.0712399856060983e-08,1.0,-0.10690836608409882,-0.10690836608409882,-0.10690836608409882,394560,0
20220928,input_tensor,0,0.0,327.0,4.044834613800049,10.775367736816406,0.0,0.0,3.0,136889,257671
20220928,input_tensor,1,0.0,22.0,0.18197739124298096,0.6610255241394043,0.0,0.0,0.0,43310,351250
20220928,input_tensor,2,0.0,180.0,0.6801779270172119,2.3214850425720215,0.0,0.0,0.0,85371,309189
20220928,input_tensor,3,0.0,22.0,0.15328466892242432,0.5919835567474365,0.0,0.0,0.0,37826,356734
20220928,input_tensor,4,0.0,24.95421028137207,2.0273120403289795,4.778200149536133,0.0,0.0,0.0,76811,317749
20220928,input_tensor,5,0.0,19.439075469970703,0.14018690586090088,1.326523780822754,0.0,0.0,0.0,6448,388112
20220928,input_tensor,6,0.0,21.884845733642578,0.4498557448387146,2.341604232788086,0.0,0.0,0.0,20160,374400
20220928,input_tensor,7,0.0,22.781883239746094,0.15863406658172607,1.4352012872695923,0.0,0.0,0.0,6535,388025
20220928,normalized_tensor,0,-0.3753778636455536,29.971614837646484,4.503462136540293e-08,1.0,-0.3753778636455536,-0.3753778636455536,-0.09696509689092636,394560,0
20220928,normalized_tensor,1,-0.27529555559158325,33.00632095336914,1.6474665187615756e-08,0.9999998807907104,-0.27529555559158325,-0.27529555559158325,-0.27529555559158325,394560,0
20220928,normalized_tensor,2,-0.29299259185791016,77.24358367919922,6.013639808344351e-09,1.0,-0.29299259185791016,-0.29299259185791016,-0.29299259185791016,394560,0
20220928,normalized_tensor,3,-0.25893399119377136,36.90426254272461,-6.690415776944292e-09,0.9999998807907104,-0.25893399119377136,-0.25893399119377136,-0.25893399119377136,394560,0
20220928,normalized_tensor,4,-0.42428362369537354,4.798229217529297,-1.399959881354107e-08,1.0000001192092896,-0.42428362369537354,-0.42428362369537354,-0.42428362369537354,394560,0
20220928,normalized_tensor,5,-0.10567990690469742,14.548468589782715,1.3806234377966575e-08,0.9999998807907104,-0.10567990690469742,-0.10567990690469742,-0.10567990690469742,394560,0
20220928,normalized_tensor,6,-0.19211433827877045,9.153976440429688,-2.892734762838245e-08,1.0,-0.19211433827877045,-0.19211433827877045,-0.19211433827877045,394560,0
20220928,normalized_tensor,7,-0.11053088307380676,15.7631196975708,2.9932841982827085e-08,1.0,-0.11053088307380676,-0.11053088307380676,-0.11053088307380676,394560,0
20220930,input_tensor,0,0.0,133.0,1.6834220886230469,4.684351444244385,0.0,0.0,1.0,112553,282007
20220930,input_tensor,1,0.0,9.0,0.06368106603622437,0.30760642886161804,0.0,0.0,0.0,20099,374461
20220930,input_tensor,2,0.0,67.0,0.2776206433773041,1.0249226093292236,0.0,0.0,0.0,54633,339927
20220930,input_tensor,3,0.0,9.0,0.06053071841597557,0.31282463669776917,0.0,0.0,0.0,18410,376150
20220930,input_tensor,4,0.0,23.99928855895996,1.2366390228271484,3.875302314758301,0.0,0.0,0.0,45483,349077
20220930,input_tensor,5,0.0,19.39130401611328,0.06366583704948425,0.8969650864601135,0.0,0.0,0.0,2726,391834
20220930,input_tensor,6,0.0,21.54020881652832,0.23023389279842377,1.6951038837432861,0.0,0.0,0.0,10041,384519
20220930,input_tensor,7,0.0,22.210872650146484,0.08629181981086731,1.0767637491226196,0.0,0.0,0.0,3234,391326
20220930,normalized_tensor,0,-0.3593714237213135,28.033031463623047,1.9839209386418588e-08,0.9999999403953552,-0.3593714237213135,-0.3593714237213135,-0.14589470624923706,394560,0
20220930,normalized_tensor,1,-0.20702125132083893,29.051145553588867,-2.8559954401430332e-08,1.0000001192092896,-0.20702125132083893,-0.20702125132083893,-0.20702125132083893,394560,0
20220930,normalized_tensor,2,-0.2708698511123657,65.09992218017578,2.680033617252775e-08,0.9999999403953552,-0.2708698511123657,-0.2708698511123657,-0.2708698511123657,394560,0
20220930,normalized_tensor,3,-0.19349728524684906,28.576616287231445,3.389681779708553e-08,1.0,-0.19349728524684906,-0.19349728524684906,-0.19349728524684906,394560,0
20220930,normalized_tensor,4,-0.3191077411174774,5.87377405166626,1.0364344049662577e-08,0.9999999403953552,-0.3191077411174774,-0.3191077411174774,-0.3191077411174774,394560,0
20220930,normalized_tensor,5,-0.07097917050123215,21.547815322875977,4.4860590797668465e-09,0.9999998807907104,-0.07097917050123215,-0.07097917050123215,-0.07097917050123215,394560,0
20220930,normalized_tensor,6,-0.13582287728786469,12.57148551940918,1.5469169278858885e-09,1.0,-0.13582287728786469,-0.13582287728786469,-0.13582287728786469,394560,0
20220930,normalized_tensor,7,-0.08013997226953506,20.547292709350586,-8.353351788059626e-09,1.0,-0.08013997226953506,-0.08013997226953506,-0.08013997226953506,394560,0
20221001,input_tensor,0,0.0,131.0,1.5871832370758057,4.605055809020996,0.0,0.0,1.0,109328,285232
20221001,input_tensor,1,0.0,6.0,0.05051196366548538,0.26660820841789246,0.0,0.0,0.0,16425,378135
20221001,input_tensor,2,0.0,67.0,0.19177564978599548,0.7881128787994385,0.0,0.0,0.0,43299,351261
20221001,input_tensor,3,0.0,11.0,0.06276865303516388,0.32298991084098816,0.0,0.0,0.0,18803,375757
20221001,input_tensor,4,0.0,25.24588394165039,1.3066188097000122,3.976597547531128,0.0,0.0,0.0,47240,347320
20221001,input_tensor,5,0.0,19.43164825439453,0.06032944470643997,0.8757272362709045,0.0,0.0,0.0,2497,392063
20221001,input_tensor,6,0.0,22.112537384033203,0.2047344148159027,1.5973201990127563,0.0,0.0,0.0,8585,385975
20221001,input_tensor,7,0.0,22.02781105041504,0.10395798832178116,1.1714752912521362,0.0,0.0,0.0,3918,390642
20221001,normalized_tensor,0,-0.34466102719306946,28.102333068847656,-2.1811528583270956e-08,0.9999999403953552,-0.34466102719306946,-0.34466102719306946,-0.12750838696956635,394560,0
20221001,normalized_tensor,1,-0.18946139514446259,22.315471649169922,-1.232699453623809e-08,0.9999998211860657,-0.18946139514446259,-0.18946139514446259,-0.18946139514446259,394560,0
20221001,normalized_tensor,2,-0.24333526194095612,84.7698745727539,-1.28007382471651e-08,1.0,-0.24333526194095612,-0.24333526194095612,-0.24333526194095612,394560,0
20221001,normalized_tensor,3,-0.19433626532554626,33.86245346069336,5.733260977081045e-09,0.9999998807907104,-0.19433626532554626,-0.19433626532554626,-0.19433626532554626,394560,0
20221001,normalized_tensor,4,-0.32857707142829895,6.0200371742248535,-4.903726846805512e-08,1.0,-0.32857707142829895,-0.32857707142829895,-0.32857707142829895,394560,0
20221001,normalized_tensor,5,-0.06889068335294724,22.12026596069336,-9.513539289685014e-09,0.9999998807907104,-0.06889068335294724,-0.06889068335294724,-0.06889068335294724,394560,0
20221001,normalized_tensor,6,-0.12817367911338806,13.715348243713379,-2.838592649823113e-08,0.9999999403953552,-0.12817367911338806,-0.12817367911338806,-0.12817367911338806,394560,0
20221001,normalized_tensor,7,-0.08874108642339706,18.714736938476562,-6.1973359777312e-09,1.0,-0.08874108642339706,-0.08874108642339706,-0.08874108642339706,394560,0
20221002,input_tensor,0,0.0,128.0,1.2842711210250854,4.044249534606934,0.0,0.0,0.0,98009,296551
20221002,input_tensor,1,0.0,8.0,0.04663929343223572,0.25972437858581543,0.0,0.0,0.0,15079,379481
20221002,input_tensor,2,0.0,62.0,0.15544910728931427,0.7707650065422058,0.0,0.0,0.0,32933,361627
20221002,input_tensor,3,0.0,9.0,0.04552919790148735,0.2693830132484436,0.0,0.0,0.0,14063,380497
20221002,input_tensor,4,0.0,24.934059143066406,1.2375972270965576,3.8882155418395996,0.0,0.0,0.0,43704,350856
20221002,input_tensor,5,0.0,19.435636520385742,0.07145067304372787,0.9646956920623779,0.0,0.0,0.0,2698,391862
20221002,input_tensor,6,0.0,21.894432067871094,0.19234728813171387,1.5634089708328247,0.0,0.0,0.0,7493,387067
20221002,input_tensor,7,0.0,20.920629501342773,0.0854816883802414,1.0702191591262817,0.0,0.0,0.0,3109,391451
20221002,normalized_tensor,0,-0.31755486130714417,31.332321166992188,-1.1679222922111876e-08,1.0000001192092896,-0.31755486130714417,-0.31755486130714417,-0.31755486130714417,394560,0
20221002,normalized_tensor,1,-0.17957225441932678,30.622310638427734,9.474866446979036e-10,1.0,-0.17957225441932678,-0.17957225441932678,-0.17957225441932678,394560,0
20221002,normalized_tensor,2,-0.20168158411979675,80.23788452148438,3.6739278286290755e-09,1.0,-0.20168158411979675,-0.20168158411979675,-0.20168158411979675,394560,0
20221002,normalized_tensor,3,-0.1690128743648529,33.240665435791016,1.225931711701378e-08,0.9999999403953552,-0.1690128743648529,-0.1690128743648529,-0.1690128743648529,394560,0
20221002,normalized_tensor,4,-0.3182944059371948,6.094431400299072,-6.040711042487601e-08,0.9999998211860657,-0.3182944059371948,-0.3182944059371948,-0.3182944059371948,394560,0
20221002,normalized_tensor,5,-0.07406550645828247,20.072843551635742,1.0038040620941047e-08,1.0,-0.07406550645828247,-0.07406550645828247,-0.07406550645828247,394560,0
20221002,normalized_tensor,6,-0.12303069233894348,13.881258964538574,3.1557107149637886e-08,1.0000001192092896,-0.12303069233894348,-0.12303069233894348,-0.12303069233894348,394560,0
20221002,normalized_tensor,7,-0.07987307012081146,19.46811294555664,1.0702732033962548e-08,0.9999998807907104,-0.07987307012081146,-0.07987307012081146,-0.07987307012081146,394560,0
20221026,input_tensor,0,0.0,129.0,1.6233322620391846,4.595773696899414,0.0,0.0,1.0,110407,284153
20221026,input_tensor,1,0.0,8.0,0.06091342121362686,0.2997194528579712,0.0,0.0,0.0,19291,375269
20221026,input_tensor,2,0.0,61.0,0.27277472615242004,1.039025068283081,0.0,0.0,0.0,53060,341500
20221026,input_tensor,3,0.0,7.0,0.026675283908843994,0.19217932224273682,0.0,0.0,0.0,8899,385661
20221026,input_tensor,4,0.0,24.912378311157227,1.22605562210083,3.8546531200408936,0.0,0.0,0.0,45083,349477
20221026,input_tensor,5,0.0,19.437847137451172,0.0657215565443039,0.9191038608551025,0.0,0.0,0.0,2757,391803
20221026,input_tensor,6,0.0,21.589706420898438,0.2397647202014923,1.7244948148727417,0.0,0.0,0.0,10367,384193
20221026,input_tensor,7,0.0,20.960983276367188,0.039681605994701385,0.7344737648963928,0.0,0.0,0.0,1485,393075
20221026,normalized_tensor,0,-0.3532228469848633,27.716045379638672,1.307144881224076e-08,1.0,-0.3532228469848633,-0.3532228469848633,-0.13563162088394165,394560,0
20221026,normalized_tensor,1,-0.20323479175567627,26.488391876220703,2.6993701496280664e-08,0.9999998807907104,-0.20323479175567627,-0.20323479175567627,-0.20323479175567627,394560,0
20221026,normalized_tensor,2,-0.26252949237823486,58.446353912353516,4.4338506199892436e-08,0.9999999403953552,-0.26252949237823486,-0.26252949237823486,-0.26252949237823486,394560,0
20221026,normalized_tensor,3,-0.1388041377067566,36.2855110168457,-3.403217263553415e-08,1.0,-0.1388041377067566,-0.1388041377067566,-0.1388041377067566,394560,0
20221026,normalized_tensor,4,-0.318071573972702,6.144865036010742,4.130268393964798e-08,1.0000001192092896,-0.318071573972702,-0.318071573972702,-0.318071573972702,394560,0
20221026,normalized_tensor,5,-0.07150612771511078,21.07718849182129,-3.2485257150938196e-08,1.0,-0.07150612771511078,-0.07150612771511078,-0.07150612771511078,394560,0
20221026,normalized_tensor,6,-0.13903476297855377,12.380403518676758,-2.0496649710821657e-08,1.0,-0.13903476297855377,-0.13903476297855377,-0.13903476297855377,394560,0
20221026,normalized_tensor,7,-0.054027263075113297,28.48474884033203,-2.881132887821991e-09,1.0000001192092896,-0.054027263075113297,-0.054027263075113297,-0.054027263075113297,394560,0
20221027,input_tensor,0,0.0,131.0,1.628277063369751,4.595865249633789,0.0,0.0,1.0,110631,283929
20221027,input_tensor,1,0.0,8.0,0.05962337926030159,0.2965158224105835,0.0,0.0,0.0,18924,375636
20221027,input_tensor,2,0.0,66.0,0.2819748520851135,1.0662401914596558,0.0,0.0,0.0,54178,340382
20221027,input_tensor,3,0.0,6.0,0.023588301613926888,0.17569424211978912,0.0,0.0,0.0,8062,386498
20221027,input_tensor,4,0.0,24.654949188232422,1.2374259233474731,3.873840808868408,0.0,0.0,0.0,45430,349130
20221027,input_tensor,5,0.0,19.4388484954834,0.06587714701890945,0.9150814414024353,0.0,0.0,0.0,2770,391790
20221027,input_tensor,6,0.0,21.95599365234375,0.24625617265701294,1.7512816190719604,0.0,0.0,0.0,10647,383913
20221027,input_tensor,7,0.0,22.468612670898438,0.0355440154671669,0.6961093544960022,0.0,0.0,0.0,1330,393230
20221027,normalized_tensor,0,-0.35429173707962036,28.14958953857422,4.8727883950050455e-09,1.0,-0.35429173707962036,-0.35429173707962036,-0.13670484721660614,394560,0
20221027,normalized_tensor,1,-0.20107991993427277,26.7789306640625,1.0432021468886887e-08,1.0,-0.20107991993427277,-0.20107991993427277,-0.20107991993427277,394560,0
20221027,normalized_tensor,2,-0.26445716619491577,61.635292053222656,-1.3052112279865469e-08,0.9999998807907104,-0.26445716619491577,-0.26445716619491577,-0.26445716619491577,394560,0
20221027,normalized_tensor,3,-0.13425767421722412,34.0159797668457,-1.080908251793744e-08,0.9999999403953552,-0.13425767421722412,-0.13425767421722412,-0.13425767421722412,394560,0
20221027,normalized_tensor,4,-0.31943127512931824,6.045040130615234,1.0016287355085751e-08,1.0,-0.31943127512931824,-0.31943127512931824,-0.31943127512931824,394560,0
20221027,normalized_tensor,5,-0.0719904750585556,21.170761108398438,6.40036912358255e-09,1.0000001192092896,-0.0719904750585556,-0.0719904750585556,-0.0719904750585556,394560,0
20221027,normalized_tensor,6,-0.1406148374080658,12.396486282348633,-1.0054960419836334e-08,1.0000001192092896,-0.1406148374080658,-0.1406148374080658,-0.1406148374080658,394560,0
20221027,normalized_tensor,7,-0.05106096342206001,32.226356506347656,-1.2849079134014119e-08,1.0,-0.05106096342206001,-0.05106096342206001,-0.05106096342206001,394560,0
20221028,input_tensor,0,0.0,333.0,4.222579479217529,11.16153621673584,0.0,0.0,3.0,138990,255570
20221028,input_tensor,1,0.0,19.0,0.16719891130924225,0.6186106204986572,0.0,0.0,0.0,41022,353538
20221028,input_tensor,2,0.0,173.0,0.7724579572677612,2.6039435863494873,0.0,0.0,0.0,90077,304483
20221028,input_tensor,3,0.0,20.0,0.06796938180923462,0.3506351709365845,0.0,0.0,0.0,19457,375103
20221028,input_tensor,4,0.0,25.25510025024414,2.0437161922454834,4.787903785705566,0.0,0.0,0.0,77981,316579
20221028,input_tensor,5,0.0,19.437612533569336,0.13134805858135223,1.2840849161148071,0.0,0.0,0.0,6030,388530
20221028,input_tensor,6,0.0,21.70928955078125,0.4946000277996063,2.4485740661621094,0.0,0.0,0.0,22214,372346
20221028,input_tensor,7,0.0,21.100481033325195,0.06715154647827148,0.9408616423606873,0.0,0.0,0.0,2859,391701
20221028,normalized_tensor,0,-0.378315269947052,29.456289291381836,5.994303386991362e-10,1.0,-0.378315269947052,-0.378315269947052,-0.10953505337238312,394560,0
20221028,normalized_tensor,1,-0.2702813446521759,30.443708419799805,5.3368633956552e-09,1.0000001192092896,-0.2702813446521759,-0.2702813446521759,-0.2702813446521759,394560,0
20221028,normalized_tensor,2,-0.2966492772102356,66.14104461669922,-6.690415776944292e-09,0.9999999403953552,-0.2966492772102356,-0.2966492772102356,-0.2966492772102356,394560,0
20221028,normalized_tensor,3,-0.1938464492559433,56.84549331665039,-8.817426788709781e-09,1.0,-0.1938464492559433,-0.1938464492559433,-0.1938464492559433,394560,0
20221028,normalized_tensor,4,-0.426849901676178,4.847921848297119,9.049464289034859e-09,0.9999998807907104,-0.426849901676178,-0.426849901676178,-0.426849901676178,394560,0
20221028,normalized_tensor,5,-0.10228922963142395,15.03503704071045,1.0286997920161411e-08,1.0000001192092896,-0.10228922963142395,-0.10228922963142395,-0.10228922963142395,394560,0
20221028,normalized_tensor,6,-0.2019951194524765,8.66409969329834,4.02971878088465e-08,1.0,-0.2019951194524765,-0.2019951194524765,-0.2019951194524765,394560,0
20221028,normalized_tensor,7,-0.071372389793396,22.355390548706055,-2.397721354796545e-09,0.9999998807907104,-0.071372389793396,-0.071372389793396,-0.071372389793396,394560,0
20221030,input_tensor,0,0.0,359.0,3.485396385192871,10.0971040725708,0.0,0.0,2.0,128814,265746
20221030,input_tensor,1,0.0,19.0,0.13666363060474396,0.5594267249107361,0.0,0.0,0.0,33973,360587
20221030,input_tensor,2,0.0,164.0,0.41224655508995056,1.7231218814849854,0.0,0.0,0.0,64199,330361
20221030,input_tensor,3,0.0,15.0,0.06649685651063919,0.3639049232006073,0.0,0.0,0.0,18237,376323
20221030,input_tensor,4,0.0,24.176414489746094,2.1130597591400146,4.872708320617676,0.0,0.0,0.0,77160,317400
20221030,input_tensor,5,0.0,19.439115524291992,0.1385020762681961,1.3233871459960938,0.0,0.0,0.0,5849,388711
20221030,input_tensor,6,0.0,21.683547973632812,0.3943844437599182,2.207223892211914,0.0,0.0,0.0,16288,378272
20221030,input_tensor,7,0.0,21.353046417236328,0.0805949717760086,1.033220887184143,0.0,0.0,0.0,3193,391367
20221030,normalized_tensor,0,-0.3451877236366272,35.209564208984375,3.2485256706848986e-09,1.0,-0.3451877236366272,-0.3451877236366272,-0.14711113274097443,394560,0
20221030,normalized_tensor,1,-0.2442922741174698,33.71904754638672,-5.423877791344012e-09,1.0,-0.2442922741174698,-0.2442922741174698,-0.2442922741174698,394560,0
20221030,normalized_tensor,2,-0.2392439842224121,94.93684387207031,1.740281585504988e-09,1.0,-0.2392439842224121,-0.2392439842224121,-0.2392439842224121,394560,0
20221030,normalized_tensor,3,-0.18273140490055084,41.036827087402344,-1.0751072920811566e-08,1.0000001192092896,-0.18273140490055084,-0.18273140490055084,-0.18273140490055084,394560,0
20221030,normalized_tensor,4,-0.43365201354026794,4.527945041656494,5.828009719266447e-08,0.9999998807907104,-0.43365201354026794,-0.43365201354026794,-0.43365201354026794,394560,0
20221030,normalized_tensor,5,-0.10465726256370544,14.584253311157227,-1.8969069870422572e-08,1.0000001192092896,-0.10465726256370544,-0.10465726256370544,-0.10465726256370544,394560,0
20221030,normalized_tensor,6,-0.1786789447069168,9.645221710205078,-1.3922252239950694e-09,1.0,-0.1786789447069168,-0.1786789447069168,-0.1786789447069168,394560,0
20221030,normalized_tensor,7,-0.07800362259149551,20.588483810424805,-2.4170578427629152e-08,0.9999998807907104,-0.07800362259149551,-0.07800362259149551,-0.07800362259149551,394560,0
20221031,input_tensor,0,0.0,131.0,1.5237987041473389,4.405684471130371,0.0,0.0,1.0,107049,287511
20221031,input_tensor,1,0.0,7.0,0.05789994075894356,0.2910458743572235,0.0,0.0,0.0,18431,376129
20221031,input_tensor,2,0.0,67.0,0.2665526270866394,1.0282645225524902,0.0,0.0,0.0,51961,342599
20221031,input_tensor,3,0.0,5.0,0.021649431437253952,0.1694495975971222,0.0,0.0,0.0,7357,387203
20221031,input_tensor,4,0.0,23.94730567932129,1.223366379737854,3.853914976119995,0.0,0.0,0.0,44638,349922
20221031,input_tensor,5,0.0,19.425939559936523,0.06547276675701141,0.910394549369812,0.0,0.0,0.0,2724,391836
20221031,input_tensor,6,0.0,21.50227928161621,0.24761639535427094,1.7574456930160522,0.0,0.0,0.0,10509,384051
20221031,input_tensor,7,0.0,20.604419708251953,0.033478885889053345,0.6745014190673828,0.0,0.0,0.0,1273,393287
20221031,normalized_tensor,0,-0.34587106108665466,29.38844108581543,3.828619643542197e-09,1.0,-0.34587106108665466,-0.34587106108665466,-0.11889155954122543,394560,0
20221031,normalized_tensor,1,-0.19893750548362732,23.852252960205078,1.1437517599688363e-08,1.0,-0.19893750548362732,-0.19893750548362732,-0.19893750548362732,394560,0
20221031,normalized_tensor,2,-0.2592257261276245,64.89910125732422,-4.61367974935456e-08,1.0,-0.2592257261276245,-0.2592257261276245,-0.2592257261276245,394560,0
20221031,normalized_tensor,3,-0.12776325643062592,29.379535675048828,8.817426788709781e-09,1.0000001192092896,-0.12776325643062592,-0.12776325643062592,-0.12776325643062592,394560,0
20221031,normalized_tensor,4,-0.317434698343277,5.896326065063477,-4.640750839168817e-10,1.0,-0.317434698343277,-0.317434698343277,-0.317434698343277,394560,0
20221031,normalized_tensor,5,-0.07191691547632217,21.26601791381836,1.173723251923775e-08,0.9999999403953552,-0.07191691547632217,-0.07191691547632217,-0.07191691547632217,394560,0
20221031,normalized_tensor,6,-0.14089561998844147,12.09406566619873,-3.944638393704736e-08,0.9999999403953552,-0.14089561998844147,-0.14089561998844147,-0.14089561998844147,394560,0
20221031,normalized_tensor,7,-0.049635011702775955,30.49799346923828,1.5092108895942147e-08,1.0000001192092896,-0.049635011702775955,-0.049635011702775955,-0.049635011702775955,394560,0
